price,type,address,url,postcode,number_bedrooms,search_date
1195000.0,2 bedroom flat for sale,"William Court,St Johns Wood, NW8",/property-for-sale/property-62441402.html,NW8,2,11/10/2016
1195000.0,3 bedroom semi-detached house for sale,"Chatsworth Road, Willesden Green, NW2 ",/property-for-sale/property-56328460.html,NW2,3,11/10/2016
1195000.0,3 bedroom terraced house for sale,"All Souls Avenue, Kensal Rise, NW10 ",/property-for-sale/property-44814558.html,NW10,3,11/10/2016
1175000.0,3 bedroom apartment for sale,"Compass House, Riverside West",/property-for-sale/property-62432939.html,,3,11/10/2016
1175000.0,4 bedroom house for sale,"Coombe Lane, West Wimbledon",/property-for-sale/property-44784486.html,,4,11/10/2016
1175000.0,2 bedroom apartment for sale,"Belsize Grove, NW3 ",/property-for-sale/property-56291590.html,NW3,2,11/10/2016
1160000.0,2 bedroom apartment for sale,"Capital Building, 8 New Union Square, London, SW11",/property-for-sale/property-62459492.html,SW11,2,11/10/2016
1159950.0,2 bedroom flat for sale,"Alexander Wharf, London Dock Wapping E1W",/new-homes-for-sale/property-62433218.html,E1W,2,11/10/2016
1150000.0,3 bedroom flat for sale,"Effie Place, London",/property-for-sale/property-44792157.html,,3,11/10/2016
1150000.0,4 bedroom terraced house for sale,"Rushgrove Mews, Woolwich",/new-homes-for-sale/property-61884080.html,,4,11/10/2016
1150000.0,2 bedroom maisonette for sale,"Wakley Street, Angel, EC1V",/property-for-sale/property-44807544.html,EC1V,2,11/10/2016
1150000.0,4 bedroom detached house for sale,"Ridgeview Road, London, N20",/property-for-sale/property-44787717.html,N20,4,11/10/2016
475000.0,5 bedroom flat for sale,"Merton Road, Southfields",/property-for-sale/property-53074310.html,,5,11/10/2016
1150000.0,4 bedroom house for sale,"Cleveleys Road, London, E5",/property-for-sale/property-55869217.html,E5,4,11/10/2016
1150000.0,2 bedroom maisonette for sale,"Wakley Street, Angel, EC1V",/property-for-sale/property-44807544.html,EC1V,2,11/10/2016
1150000.0,4 bedroom terraced house for sale,"Rushgrove Street, Woolwich",/property-for-sale/property-44301423.html,,4,11/10/2016
1150000.0,5 bedroom semi-detached house for sale,"St Johns Road, London",/property-for-sale/property-56463211.html,,5,11/10/2016
1150000.0,4 bedroom terraced house for sale,"Wolseley Avenue, Wimbledon Park",/property-for-sale/property-44804412.html,,4,11/10/2016
1150000.0,3 bedroom flat for sale,"Rivermead Court, Ranelagh Gardens, Hurlingham, Putney Bridge, SW6",/property-for-sale/property-54386248.html,SW6,3,11/10/2016
1150000.0,5 bedroom semi-detached house for sale,"Astley Avenue, Willesden Green NW2",/property-for-sale/property-44805024.html,NW2,5,11/10/2016
1150000.0,3 bedroom flat for sale,"Effie Place, London",/property-for-sale/property-44792157.html,,3,11/10/2016
1150000.0,4 bedroom terraced house for sale,"Rushgrove Mews, Woolwich",/new-homes-for-sale/property-61884080.html,,4,11/10/2016
1150000.0,5 bedroom semi-detached house for sale,"Trewsbury Road, Sydenham, SE26",/property-for-sale/property-44807976.html,SE26,5,11/10/2016
1149950.0,3 bedroom flat for sale,"Cambridge Gardens, Kensington, W10",/property-for-sale/property-44503926.html,W10,3,11/10/2016
1145000.0,2 bedroom flat for sale,"Blazer Court,St Johns Wood, NW8",/property-for-sale/property-57888158.html,NW8,2,11/10/2016
1145000.0,2 bedroom flat for sale,"Blazer Court, London, NW8 ",/property-for-sale/property-41027970.html,NW8,2,11/10/2016
1145000.0,2 bedroom flat for sale,"Blazer Court, 28A St. John's Wood Road, St John's Wood, London, NW8",/property-for-sale/property-55044856.html,NW8,2,11/10/2016
1129000.0,2 bedroom flat for sale,"Park Vista Tower, 5 Cobblestone Square, London",/property-for-sale/property-56457322.html,,2,11/10/2016
1129000.0,2 bedroom apartment for sale,"Park Vista Tower, 5 Cobblestone Square, London, E1W",/property-for-sale/property-44800863.html,E1W,2,11/10/2016
1125000.0,2 bedroom flat for sale,"Marathon House, 200 Marylebone Road, London",/property-for-sale/property-41028954.html,,2,11/10/2016
1125000.0,5 bedroom semi-detached house for sale,"West Avenue, London, NW4",/property-for-sale/property-56110855.html,NW4,5,11/10/2016
1125000.0,2 bedroom flat for sale,"Mount Carmel Chambers, Dukes Lane, London",/property-for-sale/property-62463485.html,,2,11/10/2016
1125000.0,5 bedroom terraced house for sale,"Glengarry Road, East Dulwich, London, SE22",/property-for-sale/property-55343104.html,SE22,5,11/10/2016
1119223.0,3 bedroom flat for sale,"Muswell Hill, London, N10",/new-homes-for-sale/property-44792223.html,N10,3,11/10/2016
1100000.0,4 bedroom flat for sale,Landells Road East Duwlich SE22,/property-for-sale/property-44812731.html,SE22,4,11/10/2016
1100000.0,4 bedroom detached house for sale,"Warren Road, Wanstead, E11",/property-for-sale/property-56463115.html,E11,4,11/10/2016
1100000.0,4 bedroom terraced house for sale,"Ridgmount Road, Wandsworth, SW18",/property-for-sale/property-44101617.html,SW18,4,11/10/2016
650000.0,4 bedroom terraced house for sale,"Leithcote Gardens, London, SW16",/property-for-sale/property-58889636.html,SW16,4,11/10/2016
1100000.0,2 bedroom flat for sale,Picton Place,/new-homes-for-sale/property-56452390.html,,2,11/10/2016
1100000.0,2 bedroom flat for sale,"Providence Square, London",/property-for-sale/property-53267404.html,,2,11/10/2016
1100000.0,4 bedroom terraced house for sale,"Park Road, Crouch End, London",/property-for-sale/property-61715327.html,,4,11/10/2016
1100000.0,1 bedroom apartment for sale,"St George Wharf, SW8",/property-for-sale/property-56468041.html,SW8,1,11/10/2016
1100000.0,4 bedroom detached house for sale,"Warren Road, Wanstead, E11",/property-for-sale/property-56463115.html,E11,4,11/10/2016
1100000.0,4 bedroom flat for sale,Landells Road East Duwlich SE22,/property-for-sale/property-44812731.html,SE22,4,11/10/2016
1100000.0,3 bedroom detached house for sale,"Muswell Avenue, Muswell Hill, London, N10",/property-for-sale/property-62436806.html,N10,3,11/10/2016
1100000.0,2 bedroom flat for sale,"Prioress Street, Borough, SE1",/property-for-sale/property-56452147.html,SE1,2,11/10/2016
1100000.0,2 bedroom flat for sale,"City Road, London, EC1V",/new-homes-for-sale/property-44813040.html,EC1V,2,11/10/2016
1100000.0,6 bedroom detached house for sale,"Nether Street,Finchley, N3",/property-for-sale/property-44108253.html,N3,6,11/10/2016
1099999.0,3 bedroom flat for sale,"Achilles Road, Fortune Green, NW6",/property-for-sale/property-61958504.html,NW6,3,11/10/2016
1099950.0,3 bedroom detached house for sale,"Muswell Avenue, Muswell Hill, London",/property-for-sale/property-56453452.html,,3,11/10/2016
1099000.0,3 bedroom terraced house for sale,"Kenilworth Road, London, E3",/property-for-sale/property-44382258.html,E3,3,11/10/2016
1099000.0,4 bedroom terraced house for sale,"Romberg Road, London, SW17",/property-for-sale/property-61488221.html,SW17,4,11/10/2016
1095000.0,2 bedroom flat for sale,"Annes Court, NW1",/property-for-sale/property-62464250.html,NW1,2,11/10/2016
1080000.0,5 bedroom semi-detached house for sale,"Avondale Avenue, London",/property-for-sale/property-56268862.html,,5,11/10/2016
1080000.0,5 bedroom semi-detached house for sale,"Avondale Avenue, Woodside Park, N12",/property-for-sale/property-55912336.html,N12,5,11/10/2016
1075000.0,2 bedroom flat for sale,"Garrett Street, London, EC1Y",/new-homes-for-sale/property-56466469.html,EC1Y,2,11/10/2016
1075000.0,2 bedroom flat for sale,"Regent Court,St Johns Wood, NW8",/property-for-sale/property-56478358.html,NW8,2,11/10/2016
1075000.0,2 bedroom apartment for sale,"Nevern Square, London, SW5",/property-for-sale/property-62443625.html,SW5,2,11/10/2016
1075000.0,3 bedroom flat for sale,"Beaufort Street, Chelsea, SW3",/property-for-sale/property-55846123.html,SW3,3,11/10/2016
1065000.0,4 bedroom terraced house for sale,"Mount Road, London, SW19",/property-for-sale/property-54365485.html,SW19,4,11/10/2016
1058500.0,2 bedroom apartment for sale,"South Quay Plaza, 183-185 Marsh Wall, London, E14 9SH",/new-homes-for-sale/property-62439641.html,E14,2,11/10/2016
1058000.0,2 bedroom apartment for sale,"Wardian London Design Cube at Ballymore,
76 Marsh Wall,
London,
E14 9SL",/new-homes-for-sale/property-44809329.html,E14,2,11/10/2016
825000.0,4 bedroom bungalow for sale,"Beresford Avenue, Brunswick Park, N20",/property-for-sale/property-44782152.html,N20,4,11/10/2016
1058000.0,2 bedroom apartment for sale,"Wardian London Design Cube at Ballymore,
76 Marsh Wall,
London,
E14 9SL",/new-homes-for-sale/property-44809329.html,E14,2,11/10/2016
1050000.0,3 bedroom maisonette for sale,"Princess Road, Queens Park, London, NW6 ",/property-for-sale/property-44805801.html,NW6,3,11/10/2016
1050000.0,3 bedroom flat for sale,"Queen's Club Gardens, London",/property-for-sale/property-55774165.html,,3,11/10/2016
1050000.0,3 bedroom apartment for sale,"Holland Road, Holland Park",/property-for-sale/property-56151649.html,,3,11/10/2016
1050000.0,2 bedroom terraced house for sale,"Prowse Place, NW1",/property-for-sale/property-55772992.html,NW1,2,11/10/2016
1050000.0,5 bedroom end of terrace house for sale,"Crescent Rise, Alexandra Park, London",/property-for-sale/property-56476417.html,,5,11/10/2016
1050000.0,4 bedroom terraced house for sale,"Bevin Square, LONDON",/property-for-sale/property-43996674.html,,4,11/10/2016
1050000.0,2 bedroom flat for sale,"The Landau, Fulham, SW6",/new-homes-for-sale/property-62163890.html,SW6,2,11/10/2016
1050000.0,1 bedroom flat for sale,"Wessex House, Duchess Walk, London",/new-homes-for-sale/property-37881303.html,,1,11/10/2016
1050000.0,3 bedroom terraced house for sale,"Westfields Avenue, Barnes",/property-for-sale/property-62449841.html,,3,11/10/2016
1050000.0,3 bedroom flat for sale,"Holland Road, Holland Park, W14",/property-for-sale/property-62166263.html,W14,3,11/10/2016
1050000.0,2 bedroom flat for sale,"China Wharf, 29 Mill Street, London",/property-for-sale/property-53623210.html,,2,11/10/2016
1050000.0,2 bedroom apartment for sale,"China Wharf, 29 Mill Street, London, SE1",/property-for-sale/property-59009756.html,SE1,2,11/10/2016
1050000.0,2 bedroom house for sale,"Sulgrave Gardens, Brook Green, W6",/property-for-sale/property-60794477.html,W6,2,11/10/2016
1030000.0,3 bedroom apartment for sale,"Castellain Road, London",/property-for-sale/property-62430542.html,,3,11/10/2016
1000000.0,4 bedroom semi-detached house for sale,"Avon Road, Walthamstow, London, E17",/property-for-sale/property-62440091.html,E17,4,11/10/2016
1000000.0,4 bedroom terraced house for sale,"Holland Road, Kensal Green",/property-for-sale/property-59589308.html,,4,11/10/2016
1000000.0,3 bedroom terraced house for sale,"Rydon Street, London, N1",/property-for-sale/property-62445893.html,N1,3,11/10/2016
1000000.0,3 bedroom maisonette for sale,"St Thomas's Road, Finsbury Park, London",/property-for-sale/property-56476630.html,,3,11/10/2016
1000000.0,3 bedroom house for sale,"Rydon Street, London, N1",/property-for-sale/property-62449625.html,N1,3,11/10/2016
1000000.0,4 bedroom house for sale,"Holland Road, Kensal Rise Borders, London",/property-for-sale/property-58479371.html,,4,11/10/2016
1000000.0,1 bedroom apartment for sale,"Nine Elms Lane,
London,
SW8 ",/new-homes-for-sale/property-44808603.html,SW8,1,11/10/2016
1000000.0,4 bedroom town house for sale,"Rope Street, London",/property-for-sale/property-44790744.html,,4,11/10/2016
1000000.0,1 bedroom link detached house for sale,"Wagner Street, Peckham, SE15",/property-for-sale/property-56480089.html,SE15,1,11/10/2016
650000.0,4 bedroom terraced house for sale,"Leithcote Gardens, London, SW16",/property-for-sale/property-58889636.html,SW16,4,11/10/2016
1000000.0,4 bedroom detached house for sale,"Salmon Street, LONDON",/property-for-sale/property-62438054.html,,4,11/10/2016
1000000.0,1 bedroom apartment for sale,"Nine Elms Lane,
London,
SW8 ",/new-homes-for-sale/property-44808603.html,SW8,1,11/10/2016
1000000.0,3 bedroom maisonette for sale,"St Thomas's Road, Finsbury Park, London",/property-for-sale/property-56476630.html,,3,11/10/2016
1000000.0,4 bedroom house for sale,"Holland Road, Kensal Rise Borders, London",/property-for-sale/property-58479371.html,,4,11/10/2016
999995.0,2 bedroom apartment for sale,"West Heath Place, Golders Green, NW11 ",/property-for-sale/property-44726589.html,NW11,2,11/10/2016
999995.0,3 bedroom town house for sale,"Royal Court, London, SE16",/property-for-sale/property-62457458.html,SE16,3,11/10/2016
999950.0,2 bedroom flat for sale,"Prince of Wales Terrace, London, W8",/property-for-sale/property-61865198.html,W8,2,11/10/2016
999950.0,2 bedroom flat for sale,"Redcliffe Square, London, SW10",/property-for-sale/property-44513649.html,SW10,2,11/10/2016
999950.0,3 bedroom flat for sale,"Wallace Road, Canonbury, N1",/property-for-sale/property-42469836.html,N1,3,11/10/2016
999500.0,4 bedroom terraced house for sale,"Rushgrove Mews, Woolwich, SE18",/new-homes-for-sale/property-55052455.html,SE18,4,11/10/2016
999500.0,4 bedroom terraced house for sale,"Rushgrove Mews, Woolwich",/new-homes-for-sale/property-53928079.html,,4,11/10/2016
999500.0,4 bedroom terraced house for sale,"Rushgrove Street, Woolwich",/property-for-sale/property-54929359.html,,4,11/10/2016
999000.0,2 bedroom flat for sale,"New Cavendish Street, London, W1W",/property-for-sale/property-44792760.html,W1W,2,11/10/2016
998250.0,3 bedroom semi-detached house for sale,"Muswell Hill Place, Muswell Hill, London, N10",/property-for-sale/property-56454262.html,N10,3,11/10/2016
995000.0,3 bedroom house for sale,"Boddington Gardens, Acton, London",/property-for-sale/property-62458340.html,,3,11/10/2016
995000.0,4 bedroom detached house for sale,"Friary Road, North Finchley, London",/property-for-sale/property-56326492.html,,4,11/10/2016
995000.0,1 bedroom apartment for sale,"373 Kensington High Street, London W14",/property-for-sale/property-44789217.html,W14,1,11/10/2016
995000.0,2 bedroom flat for sale,"Cromwell Avenue, Highgate, N6 ",/property-for-sale/property-44780238.html,N6,2,11/10/2016
980000.0,1 bedroom flat for sale,Sunderland Terrace,/new-homes-for-sale/property-56451874.html,,1,11/10/2016
978750.0,2 bedroom flat for sale,"DENBIGH STREET, SW1V",/property-for-sale/property-44779605.html,SW1V,2,11/10/2016
978000.0,2 bedroom flat for sale,"Denbigh Street, SW1V",/property-for-sale/property-56445715.html,SW1V,2,11/10/2016
975000.0,3 bedroom flat for sale,"Independent Place, London, E8",/property-for-sale/property-44788116.html,E8,3,11/10/2016
975000.0,3 bedroom maisonette for sale,"Cathnor Road, London, W12",/property-for-sale/property-44806743.html,W12,3,11/10/2016
975000.0,2 bedroom flat for sale,"West Hampstead Square, West Hampstead, NW6",/new-homes-for-sale/property-44782338.html,NW6,2,11/10/2016
575000.0,2 bedroom flat for sale,"Whittington Mews, North Finchley, N12",/property-for-sale/property-44793954.html,N12,2,11/10/2016
975000.0,2 bedroom flat for sale,"St. John Street, Clerkenwell",/property-for-sale/property-55989586.html,,2,11/10/2016
975000.0,2 bedroom flat for sale,"West Hampstead Square, West Hampstead, NW6",/new-homes-for-sale/property-44782338.html,NW6,2,11/10/2016
975000.0,5 bedroom end of terrace house for sale,Algernon Road London SE13,/property-for-sale/property-61513862.html,SE13,5,11/10/2016
975000.0,3 bedroom detached house for sale,"Salmon Street, London, NW9",/property-for-sale/property-44776962.html,NW9,3,11/10/2016
975000.0,3 bedroom flat for sale,"Independent Place, London, E8",/property-for-sale/property-44788116.html,E8,3,11/10/2016
975000.0,4 bedroom terraced house for sale,"John Ruskin Street, Kennington, SE5",/property-for-sale/property-43096725.html,SE5,4,11/10/2016
969950.0,3 bedroom terraced house for sale,"Cavendish Road, SW12",/property-for-sale/property-56474644.html,SW12,3,11/10/2016
965000.0,4 bedroom terraced house for sale,"Midhurst Road, Ealing",/property-for-sale/property-44813886.html,,4,11/10/2016
965000.0,2 bedroom flat for sale,"Shirland Road, Maida Vale, London, W9",/property-for-sale/property-44814075.html,W9,2,11/10/2016
960000.0,2 bedroom flat for sale,"Carlton Mansions, London, W9 ",/property-for-sale/property-43502706.html,W9,2,11/10/2016
953750.0,2 bedroom flat for sale,"Denbigh Street, SW1V",/property-for-sale/property-56445721.html,SW1V,2,11/10/2016
953750.0,2 bedroom flat for sale,"DENBIGH STREET, SW1V",/property-for-sale/property-44779599.html,SW1V,2,11/10/2016
950000.0,3 bedroom maisonette for sale,"Mildmay Road, Islington, London, N1",/property-for-sale/property-56051725.html,N1,3,11/10/2016
950000.0,2 bedroom flat for sale,"Vestry Court, 5 Monck Street, Westminster, London",/property-for-sale/property-44793135.html,,2,11/10/2016
950000.0,3 bedroom maisonette for sale,"Kenyon Street, London, SW6",/property-for-sale/property-43522035.html,SW6,3,11/10/2016
950000.0,3 bedroom flat for sale,"Shirland Road, Maida Vale, W9",/property-for-sale/property-54108652.html,W9,3,11/10/2016
950000.0,1 bedroom apartment for sale,"The Grays, Holborn, WC1X",/new-homes-for-sale/property-62449709.html,WC1X,1,11/10/2016
950000.0,3 bedroom flat for sale,"Delaford Street, London, SW6",/property-for-sale/property-61676849.html,SW6,3,11/10/2016
950000.0,3 bedroom flat for sale,"Batoum Gardens, London, W6",/property-for-sale/property-62455400.html,W6,3,11/10/2016
950000.0,2 bedroom flat for sale,"Clifton Road, London",/property-for-sale/property-62465318.html,,2,11/10/2016
950000.0,4 bedroom terraced house for sale,"Replingham Road, LONDON, SW18 5LW",/property-for-sale/property-41929734.html,SW18,4,11/10/2016
950000.0,3 bedroom flat for sale,"Forthbridge Road, London, SW11",/property-for-sale/property-62449574.html,SW11,3,11/10/2016
950000.0,5 bedroom terraced house for sale,"Bow Lane, North Finchley, London, N12 ",/property-for-sale/property-44786019.html,N12,5,11/10/2016
950000.0,3 bedroom flat for sale,"Shirland Road, London",/property-for-sale/property-59561993.html,,3,11/10/2016
584995.0,2 bedroom apartment for sale,"Anchor Point, SE16",/new-homes-for-sale/property-56223997.html,SE16,2,11/10/2016
950000.0,2 bedroom apartment for sale,"Shelton Street, Covent Garden, WC2H",/property-for-sale/property-44817642.html,WC2H,2,11/10/2016
950000.0,3 bedroom maisonette for sale,"Kenyon Street, London, SW6",/property-for-sale/property-43522035.html,SW6,3,11/10/2016
950000.0,2 bedroom flat for sale,"Nevern Square, Earls Court, London, SW5",/property-for-sale/property-41028717.html,SW5,2,11/10/2016
945888.0,3 bedroom apartment for sale,"Montagu Building, City Island, Canary Wharf, London E14",/new-homes-for-sale/property-44795469.html,E14,3,11/10/2016
945000.0,5 bedroom end of terrace house for sale,"Warham Road, Harringay, London, N4",/property-for-sale/property-42995538.html,N4,5,11/10/2016
940000.0,5 bedroom house for sale,"Gap Road, Wimbledon",/property-for-sale/property-56453935.html,,5,11/10/2016
939950.0,3 bedroom terraced house for sale,"Cavendish Road, SW12",/property-for-sale/property-56376661.html,SW12,3,11/10/2016
939950.0,3 bedroom semi-detached house for sale,"Cavendish Road, Balham",/property-for-sale/property-44502666.html,,3,11/10/2016
935000.0,2 bedroom flat for sale,"Sutherland Avenue, London, W9",/property-for-sale/property-62442419.html,W9,2,11/10/2016
930000.0,2 bedroom apartment for sale,"Union Street,
London,
SE1",/new-homes-for-sale/property-62439050.html,SE1,2,11/10/2016
930000.0,2 bedroom apartment for sale,"Trafalgar House, Battersea Reach, London",/new-homes-for-sale/property-44779551.html,,2,11/10/2016
930000.0,6 bedroom house for sale,"1 AND 1A LYTTLETON ROAD, LEYTON, E10",/property-for-sale/property-57575042.html,E10,6,11/10/2016
925000.0,5 bedroom house for sale,"Robson Avenue, Willesden, London, NW10 ",/property-for-sale/property-44785641.html,NW10,5,11/10/2016
925000.0,2 bedroom apartment for sale,"Eagle Point, City Road, London, EC1V",/property-for-sale/property-43198839.html,EC1V,2,11/10/2016
925000.0,2 bedroom apartment for sale,"Newington Green, N16",/property-for-sale/property-44786391.html,N16,2,11/10/2016
925000.0,4 bedroom terraced house for sale,"QUEENS AVENUE, FINCHLEY, N3",/new-homes-for-sale/property-56479975.html,N3,4,11/10/2016
925000.0,4 bedroom terraced house for sale,"Sellons Avenue, London, NW10",/property-for-sale/property-60552803.html,NW10,4,11/10/2016
925000.0,2 bedroom flat for sale,"Britannia Building, 12 Ebenezer Street, London, N1",/property-for-sale/property-55823470.html,N1,2,11/10/2016
925000.0,2 bedroom flat for sale,"Muswell Hill, London, N10",/new-homes-for-sale/property-44792229.html,N10,2,11/10/2016
925000.0,1 bedroom apartment for sale,"Vicarage Gate, London, W8",/property-for-sale/property-39490635.html,W8,1,11/10/2016
925000.0,2 bedroom apartment for sale,"Muswell Hill, London, N10",/new-homes-for-sale/property-56452048.html,N10,2,11/10/2016
925000.0,5 bedroom terraced house for sale,"Palmers Green, N13",/property-for-sale/property-62458673.html,N13,5,11/10/2016
925000.0,3 bedroom semi-detached house for sale,"Loggetts, Alleyn Park, London, SE21",/property-for-sale/property-62433455.html,SE21,3,11/10/2016
925000.0,2 bedroom apartment for sale,"Britannia Building, 12 Ebenezer Street, Old Street, N1",/property-for-sale/property-44020482.html,N1,2,11/10/2016
735000.0,2 bedroom flat for sale,"Kingsland Road, Haggerston, E8",/property-for-sale/property-56126032.html,E8,2,11/10/2016
925000.0,2 bedroom flat for sale,"Britannia Building, 12 Ebenezer Street, London, N1",/property-for-sale/property-55823470.html,N1,2,11/10/2016
925000.0,5 bedroom terraced house for sale,"Palmers Green, N13",/property-for-sale/property-62458673.html,N13,5,11/10/2016
925000.0,5 bedroom house for sale,"Robson Avenue, Willesden, London, NW10 ",/property-for-sale/property-44785641.html,NW10,5,11/10/2016
925000.0,2 bedroom flat for sale,"Garrett Street, London, EC1Y",/new-homes-for-sale/property-56466487.html,EC1Y,2,11/10/2016
925000.0,4 bedroom terraced house for sale,"Sellons Avenue, London, NW10",/property-for-sale/property-60552803.html,NW10,4,11/10/2016
925000.0,2 bedroom flat for sale,"Muswell Hill, London, N10",/new-homes-for-sale/property-44792229.html,N10,2,11/10/2016
925000.0,3 bedroom semi-detached house for sale,"Loggetts, Alleyn Park, London, SE21",/property-for-sale/property-62433455.html,SE21,3,11/10/2016
915000.0,2 bedroom apartment for sale,"Pinto Tower, Nine Elms Point",/new-homes-for-sale/property-62460560.html,,2,11/10/2016
915000.0,1 bedroom apartment for sale,"Nine Elms Lane,
London,
SW8 ",/new-homes-for-sale/property-44807349.html,SW8,1,11/10/2016
915000.0,2 bedroom flat for sale,"Pinto Tower, Nine Elms Point, 4 Hebden Place, London SW8",/new-homes-for-sale/property-62438417.html,SW8,2,11/10/2016
915000.0,3 bedroom apartment for sale,"Pinto Tower, Nine Elms Point, London",/new-homes-for-sale/property-56478445.html,,3,11/10/2016
915000.0,3 bedroom flat for sale,"Pinto Tower, Nine Elms Point, 4 Hebden Place, Nine Elms, SW8",/new-homes-for-sale/property-62437385.html,SW8,3,11/10/2016
915000.0,3 bedroom apartment for sale,"Pinto Tower, Nine Elms Point",/new-homes-for-sale/property-62460557.html,,3,11/10/2016
900000.0,3 bedroom detached house for sale,"Bush Hill Road, London, N21",/property-for-sale/property-59508182.html,N21,3,11/10/2016
900000.0,3 bedroom semi-detached house for sale,"Argyle Road, London N12 8JA",/property-for-sale/property-44309778.html,N12,3,11/10/2016
900000.0,3 bedroom detached house for sale,"Bush Hill Road, London",/property-for-sale/property-54078142.html,,3,11/10/2016
900000.0,4 bedroom end of terrace house for sale,"Lynwood road, Tooting",/property-for-sale/property-60220817.html,,4,11/10/2016
900000.0,4 bedroom town house for sale,"Fisher's Close, London",/property-for-sale/property-42495150.html,,4,11/10/2016
900000.0,2 bedroom flat for sale,"Lanark Mansions, 12 Lanark Road, London",/property-for-sale/property-62464610.html,,2,11/10/2016
899995.0,4 bedroom semi-detached house for sale,"Princes Rise, Lewisham, London, SE13",/property-for-sale/property-44814264.html,SE13,4,11/10/2016
899995.0,2 bedroom flat for sale,"MEDWAY STREET, SW1P",/property-for-sale/property-44792466.html,SW1P,2,11/10/2016
899950.0,2 bedroom flat for sale,"Savernake Road NW3, Hampstead, NW3",/property-for-sale/property-55921600.html,NW3,2,11/10/2016
899950.0,2 bedroom flat for sale,"Green Lanes, N16 9DB",/property-for-sale/property-44804505.html,N16,2,11/10/2016
899950.0,2 bedroom apartment for sale,"Shelgate Road, Battersea, London, SW11",/property-for-sale/property-59855687.html,SW11,2,11/10/2016
575000.0,2 bedroom flat for sale,"Whittington Mews, North Finchley, N12",/property-for-sale/property-44793954.html,N12,2,11/10/2016
899000.0,2 bedroom flat for sale,"Sutherland Street, SW1V",/property-for-sale/property-44163462.html,SW1V,2,11/10/2016
895000.0,3 bedroom apartment for sale,"Marney Road, London, SW11",/property-for-sale/property-42971142.html,SW11,3,11/10/2016
895000.0,2 bedroom flat for sale,"Stamford House, 23 West Side Common, London, SW19",/property-for-sale/property-62433464.html,SW19,2,11/10/2016
895000.0,2 bedroom apartment for sale,"Ingrebourne Apartments, Fulham Riverside, Fulham, London, SW6 ",/property-for-sale/property-62465891.html,SW6,2,11/10/2016
895000.0,3 bedroom maisonette for sale,"Forest Road, London, E8",/property-for-sale/property-62450237.html,E8,3,11/10/2016
895000.0,3 bedroom flat for sale,"Marney Road, Battersea, London",/property-for-sale/property-53739241.html,,3,11/10/2016
894995.0,3 bedroom apartment for sale,"Offord Road, London, N1",/property-for-sale/property-52087154.html,N1,3,11/10/2016
885000.0,2 bedroom apartment for sale,"The Cascades, Vista, Chelsea Bridge, London",/new-homes-for-sale/property-56478448.html,,2,11/10/2016
879950.0,4 bedroom semi-detached house for sale,"Oakwood Park Road,
London,
N14",/property-for-sale/property-62459261.html,N14,4,11/10/2016
875000.0,3 bedroom flat for sale,"Richmond Way, London",/property-for-sale/property-55814164.html,,3,11/10/2016
875000.0,3 bedroom flat for sale,"Richmond Way, Shepherds Bush, London",/property-for-sale/property-56450314.html,,3,11/10/2016
875000.0,2 bedroom apartment for sale,"Inner Park Road, London, SW19",/property-for-sale/property-56471101.html,SW19,2,11/10/2016
875000.0,1 bedroom flat for sale,"Bedfordbury, Covent Garden, London, WC2N",/property-for-sale/property-44817636.html,WC2N,1,11/10/2016
875000.0,3 bedroom flat for sale,"Richmond Way, London",/property-for-sale/property-43897515.html,,3,11/10/2016
875000.0,2 bedroom apartment for sale,"Fortess Road, Kentish Town, London, NW5",/property-for-sale/property-44058552.html,NW5,2,11/10/2016
875000.0,4 bedroom terraced house for sale,The Plantation London SE3,/property-for-sale/property-42923586.html,SE3,4,11/10/2016
875000.0,2 bedroom flat for sale,"Brompton Park Crescent, Fulham, SW6 ",/property-for-sale/property-44805831.html,SW6,2,11/10/2016
875000.0,6 bedroom house for sale,"Bazely Street, Poplar, E14",/property-for-sale/property-56456884.html,E14,6,11/10/2016
875000.0,3 bedroom maisonette for sale,"Richmond Way, Shepherds Bush, W12",/property-for-sale/property-62225495.html,W12,3,11/10/2016
875000.0,5 bedroom semi-detached house for sale,"Sylvester Road, London",/property-for-sale/property-44792325.html,,5,11/10/2016
875000.0,3 bedroom maisonette for sale,"Richmond Way, London, W12",/property-for-sale/property-62317229.html,W12,3,11/10/2016
870000.0,2 bedroom flat for sale,"St Georges Drive, Pimlico, SW1V",/property-for-sale/property-44061057.html,SW1V,2,11/10/2016
870000.0,2 bedroom flat for sale,"Muswell Hill, London, N10",/new-homes-for-sale/property-44792238.html,N10,2,11/10/2016
870000.0,2 bedroom apartment for sale,"Muswell Hill, Muswell Hill, London, N10",/new-homes-for-sale/property-56452042.html,N10,2,11/10/2016
475000.0,5 bedroom flat for sale,"Merton Road, Southfields",/property-for-sale/property-53074310.html,,5,11/10/2016
870000.0,2 bedroom apartment for sale,"Muswell Hill, Muswell Hill, London, N10",/new-homes-for-sale/property-56452042.html,N10,2,11/10/2016
870000.0,2 bedroom flat for sale,"Muswell Hill, London, N10",/new-homes-for-sale/property-44792238.html,N10,2,11/10/2016
869950.0,3 bedroom semi-detached house for sale,"The Vale, Golders Green, NW11 ",/property-for-sale/property-44726649.html,NW11,3,11/10/2016
865000.0,1 bedroom flat for sale,"Ormonde Gate, London",/property-for-sale/property-56468392.html,,1,11/10/2016
